"nmadb_id","id","id_old","id_mod","is.star","treatment","tau","log_ability","se","lower","upper","prbs","P_score","pBV","PReTA","P_score_swd"
501235,108,112,108,FALSE,"6",0.0802769104079516,-0.819931732854268,1.29618121844903,-3.3604002384516,1.72053677274307,0.0276183559961216,0.321927794663032,0,0.19132721300176,0.0037617512902894
501235,108,112,108,FALSE,"7",0.0802769104079516,2.45269859597565,1.44959233919083,-0.388450181103537,5.29384737305485,0.728589849389805,0.976502612683034,0.876,0.999880567974238,0.411374707232963
501236,109,113,109,FALSE,"1",0.106315068101125,-3.11467903407978,1.39203834694571,-5.84302405919204,-0.38633400896752,0.00127430091556188,0.111224611860021,0,7.80794181207658e-05,0.0444587358136487
501236,109,113,109,FALSE,"2",0.106315068101125,2.45927295789806,1.28548000819496,-0.0602215610103132,4.97876747680644,0.335744253114657,0.759408310759812,0.072,0.98596544129548,0.632780263969523
501236,109,113,109,FALSE,"3",0.106315068101125,1.81385037238695,1.19630631345937,-0.530866916471307,4.1585676612452,0.176078009597044,0.668765649398238,0.092,0.796152570757105,0.55214250972948
501236,109,113,109,FALSE,"4",0.106315068101125,-1.15777062004979,1.13230149236723,-3.37704076473052,1.06149952463093,0.00901875358232029,0.292318096805056,0.016,0.188687473787529,0.19644037686653
501236,109,113,109,FALSE,"5",0.106315068101125,-0.564620442133645,1.09638674754391,-2.71349898044673,1.58425809617944,0.0163210603306166,0.367557851106235,0,0.0699848845309682,0.286278086971289
501236,109,113,109,FALSE,"6",0.106315068101125,-3.11467903407978,1.39203834694571,-5.84302405919204,-0.386334008967522,0.00127430091556188,0.130086582624378,0,0.00188257065508151,0.0521293642065257
501236,109,113,109,FALSE,"7",0.106315068101125,2.45927295789806,1.28548000819496,-0.0602215610103176,4.97876747680644,0.335744253114657,0.806253894386814,0.171,0.969335159085775,0.669930220208076
501236,109,113,109,FALSE,"8",0.106315068101125,0.0197391038599308,1.08411389891366,-2.10508509315013,2.14456330086999,0.0292773993360359,0.767110216129137,0.584,0.788266300098132,0.704968403576302
501236,109,113,109,FALSE,"9",0.106315068101125,1.1996137383,1.13327984786035,-1.02157394791133,3.42080142451132,0.0952676690935456,0.597274786930309,0.065,0.654305096578805,0.478631045469784
501243,110,114,110,FALSE,"1",0,-2.83615413441372e-05,1.33248724902117,-2.61165537948169,2.611598656399,0.127023365118374,0.572068079108103,0.015,0.681554339111138,0.336875379532148
